,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
33,2024-12-30 10:05:00+00:00,2024-12-30 10:34:00+00:00,2024-12-30 10:35:00+00:00,2024-12-30 10:39:00+00:00,-27.458072815504895,"[np.float64(0.0), np.float64(-2.076347289925451e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0004394869610904693), np.float64(7.036644613715707e-05), np.float64(5.025256425052896e-05), np.float64(4.643666230309888e-05), np.float64(0.0004326425654575456)]"
34,2024-12-30 10:06:00+00:00,2024-12-30 10:35:00+00:00,2024-12-30 10:36:00+00:00,2024-12-30 10:40:00+00:00,-5.918214264253499,"[np.float64(-2.076347289925451e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05)]","[np.float64(7.617507568168815e-05), np.float64(5.7538629788933525e-05), np.float64(5.392165659989226e-05), np.float64(4.5575163104517905e-05), np.float64(-0.00018294916685552667)]"
35,2024-12-30 10:07:00+00:00,2024-12-30 10:36:00+00:00,2024-12-30 10:37:00+00:00,2024-12-30 10:41:00+00:00,-6.122813939111583,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(0.0001038130535464532)]","[np.float64(5.0467931369676013e-05), np.float64(4.5786217609872164e-05), np.float64(5.289982076978947e-05), np.float64(-0.00017635248900480467), np.float64(3.476801875049364e-05)]"
36,2024-12-30 10:08:00+00:00,2024-12-30 10:37:00+00:00,2024-12-30 10:38:00+00:00,2024-12-30 10:42:00+00:00,-8.035636500929037,"[np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(0.0001038130535464532), np.float64(0.0001038130535464532)]","[np.float64(4.171747530867796e-05), np.float64(4.985035179231194e-05), np.float64(-0.0001853112916948013), np.float64(2.892624442773736e-05), np.float64(-6.372605333103938e-05)]"
37,2024-12-30 10:09:00+00:00,2024-12-30 10:38:00+00:00,2024-12-30 10:39:00+00:00,2024-12-30 10:43:00+00:00,-8.433776779713687,"[np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(0.0001038130535464532), np.float64(0.0001038130535464532), np.float64(8.30495806471987e-05)]","[np.float64(5.748305446280025e-05), np.float64(-0.00018157349227052768), np.float64(3.011223394356586e-05), np.float64(-5.559189271183708e-05), np.float64(0.00012666972925280922)]"
38,2024-12-30 10:10:00+00:00,2024-12-30 10:39:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:44:00+00:00,-11.295210102621018,"[np.float64(8.30495806471987e-05), np.float64(0.0001038130535464532), np.float64(0.0001038130535464532), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05)]","[np.float64(-0.00020381647076415205), np.float64(3.2397048387217886e-05), np.float64(-8.030638961599288e-05), np.float64(0.00015722338188094907), np.float64(7.169967631973193e-05)]"
39,2024-12-30 10:11:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:45:00+00:00,0.07967296813230285,"[np.float64(0.0001038130535464532), np.float64(0.0001038130535464532), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0)]","[np.float64(4.083374501486864e-05), np.float64(6.268045686001431e-05), np.float64(6.21807591697638e-05), np.float64(9.715441486759355e-05), np.float64(2.3230801162594768e-05)]"
40,2024-12-30 10:12:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:42:00+00:00,2024-12-30 10:46:00+00:00,0.6090211866312734,"[np.float64(0.0001038130535464532), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(5.930467566638418e-05), np.float64(5.481339858396028e-05), np.float64(9.878088314853022e-05), np.float64(2.389896583690444e-05), np.float64(-2.846199224388593e-05)]"
41,2024-12-30 10:13:00+00:00,2024-12-30 10:42:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:47:00+00:00,-3.583045589869873,"[np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(1.5083819010566273e-05), np.float64(8.216712911897087e-05), np.float64(4.2509498049925916e-05), np.float64(-6.485492818219656e-05), np.float64(-0.0002271064743937584)]"
42,2024-12-30 10:14:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:48:00+00:00,-5.642517197063873,"[np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-8.30495806471987e-05)]","[np.float64(3.712002534009531e-05), np.float64(3.981840844017632e-05), np.float64(-0.00029423291089500863), np.float64(-0.00034942718580705293), np.float64(-0.00013340910317709268)]"
