,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
38,2024-12-30 10:10:00+00:00,2024-12-30 10:39:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:44:00+00:00,-17.42805037902649,"[np.float64(8.30495806471987e-05), np.float64(0.0001038130535464532), np.float64(0.0001038130535464532), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05)]","[np.float64(-0.0001891374191626733), np.float64(-1.4244388631056137e-05), np.float64(0.0003138445195013349), np.float64(-0.00013092690814325603), np.float64(0.00019399770580025999)]"
39,2024-12-30 10:11:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:45:00+00:00,-19.696215667805042,"[np.float64(0.0001038130535464532), np.float64(0.0001038130535464532), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0)]","[np.float64(2.2014370466734543e-05), np.float64(0.00023169125933055845), np.float64(-0.00018820407393477535), np.float64(0.00032063326843898064), np.float64(-2.404256425941076e-05)]"
40,2024-12-30 10:12:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:42:00+00:00,2024-12-30 10:46:00+00:00,-16.613728434594563,"[np.float64(0.0001038130535464532), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0002578161834877674), np.float64(-0.00020959091617373427), np.float64(0.00036323271948120926), np.float64(-5.0154883739457815e-05), np.float64(9.035037618708295e-05)]"
41,2024-12-30 10:13:00+00:00,2024-12-30 10:42:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:47:00+00:00,-17.171973950752875,"[np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0002702635967423168), np.float64(0.00038435442889022645), np.float64(-7.392643205199041e-05), np.float64(8.656828041894868e-05), np.float64(0.00013451428103951682)]"
42,2024-12-30 10:14:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:48:00+00:00,-1.5149358861292828,"[np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-8.30495806471987e-05)]","[np.float64(0.00032139691504530596), np.float64(-6.118153031483337e-05), np.float64(7.23544041073239e-05), np.float64(9.182647338623836e-05), np.float64(1.479201931654751e-06)]"
43,2024-12-30 10:15:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:49:00+00:00,-0.05635968495254873,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05)]","[np.float64(-6.276126862908419e-05), np.float64(6.467200592131656e-05), np.float64(6.063078567198543e-05), np.float64(7.347074620306051e-06), np.float64(9.270822926261975e-05)]"
44,2024-12-30 10:16:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:50:00+00:00,-0.4689160746556069,"[np.float64(0.0), np.float64(0.0), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05)]","[np.float64(-9.109555109441768e-05), np.float64(0.00017044706223229847), np.float64(-0.00015514064459548095), np.float64(3.3833888590938135e-05), np.float64(-5.356234553521288e-05)]"
45,2024-12-30 10:17:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:51:00+00:00,-0.5750598175396062,"[np.float64(0.0), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(0.0)]","[np.float64(0.0001780759494356503), np.float64(-0.00013574710564875906), np.float64(2.1231487417445944e-05), np.float64(-3.4686323594842423e-06), np.float64(0.00013908323368143713)]"
46,2024-12-30 10:18:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:52:00+00:00,0.2617646954122168,"[np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(-9.073884402196133e-05), np.float64(2.0785225800548234e-05), np.float64(2.2234821339736225e-05), np.float64(0.00012521358975540854), np.float64(1.597197721607278e-05)]"
47,2024-12-30 10:19:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:53:00+00:00,0.004530682244682671,"[np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05)]","[np.float64(1.5965688843277016e-05), np.float64(5.803933616607003e-05), np.float64(0.00011854403274720284), np.float64(-1.739868746090299e-05), np.float64(0.00012725118628937812)]"
