,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
21,2024-12-30 10:07:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:46:00+00:00,-21.80629219804784,"[np.float64(-0.0003242882378557965), np.float64(-0.0006294166659888134), np.float64(-0.0003433672919168629), np.float64(-1.907905406106636e-05), np.float64(-1.907905406106636e-05)]","[np.float64(0.002051998915053682), np.float64(-0.002647869983686111), np.float64(-0.003720750701296259), np.float64(-0.003159969072347583), np.float64(-0.002770090919029746)]"
22,2024-12-30 10:11:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:47:00+00:00,-33.71266283849939,"[np.float64(-0.0006294166659888134), np.float64(-0.0003433672919168629), np.float64(-1.907905406106636e-05), np.float64(-1.907905406106636e-05), np.float64(-1.907905406106636e-05)]","[np.float64(-0.0028832273261138264), np.float64(-0.0040600879573879645), np.float64(-0.003258039336861256), np.float64(-0.0029168164829216406), np.float64(-0.002191208800288136)]"
23,2024-12-30 10:12:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:48:00+00:00,-34.19746345426072,"[np.float64(-0.0003433672919168629), np.float64(-1.907905406106636e-05), np.float64(-1.907905406106636e-05), np.float64(-1.907905406106636e-05), np.float64(0.0)]","[np.float64(-0.004210101678434834), np.float64(-0.003419634129312172), np.float64(-0.0030201679572050104), np.float64(-0.0022913204838468466), np.float64(-0.004559452375683514)]"
24,2024-12-30 10:13:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:49:00+00:00,-14.605768114829754,"[np.float64(-1.907905406106636e-05), np.float64(-1.907905406106636e-05), np.float64(-1.907905406106636e-05), np.float64(0.0), np.float64(-3.815920018812591e-05)]","[np.float64(-0.0032157826234606593), np.float64(-0.002330213837589899), np.float64(7.32316992955338e-05), np.float64(-0.004152865336154861), np.float64(-0.000191602905619316)]"
25,2024-12-30 10:14:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:50:00+00:00,-75.46544724739233,"[np.float64(-1.907905406106636e-05), np.float64(-1.907905406106636e-05), np.float64(0.0), np.float64(-3.815920018812591e-05), np.float64(-0.00030531438077030515)]","[np.float64(-0.002262579445360338), np.float64(0.0003594400160029632), np.float64(-0.004213577196974655), np.float64(-3.568246808170576e-05), np.float64(0.010257972142792962)]"
26,2024-12-30 10:15:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:51:00+00:00,-119.46338999324996,"[np.float64(-1.907905406106636e-05), np.float64(0.0), np.float64(-3.815920018812591e-05), np.float64(-0.00030531438077030515), np.float64(-0.00030531438077030515)]","[np.float64(0.0009096693650143583), np.float64(-0.004323991001467003), np.float64(-0.00016342138220534113), np.float64(0.011366964796921807), np.float64(-0.0034214969121855467)]"
27,2024-12-30 10:16:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:52:00+00:00,-159.31695030040595,"[np.float64(0.0), np.float64(-3.815920018812591e-05), np.float64(-0.00030531438077030515), np.float64(-0.00030531438077030515), np.float64(-0.0003243996250148484)]","[np.float64(-0.004426283467824684), np.float64(-0.0004735995468952998), np.float64(0.01070237744300546), np.float64(-0.0035062789357524823), np.float64(0.0013812016599601597)]"
28,2024-12-30 10:17:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:53:00+00:00,-334.87383258408255,"[np.float64(-3.815920018812591e-05), np.float64(-0.00030531438077030515), np.float64(-0.00030531438077030515), np.float64(-0.0003243996250148484), np.float64(-0.0003243996250148484)]","[np.float64(-0.00019594502391554695), np.float64(0.012690736522890388), np.float64(-0.002982121795515799), np.float64(0.0022942153106610755), np.float64(-0.002992277502693639)]"
29,2024-12-30 10:18:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:54:00+00:00,-382.61183530463967,"[np.float64(-0.00030531438077030515), np.float64(-0.00030531438077030515), np.float64(-0.0003243996250148484), np.float64(-0.0003243996250148484), np.float64(-0.0002862404248267225)]","[np.float64(0.009066156260524268), np.float64(-0.0035438391559246695), np.float64(0.0009478304253502743), np.float64(-0.003264828643684812), np.float64(-8.063449610307355e-05)]"
30,2024-12-30 10:19:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:55:00+00:00,-106.86118134420218,"[np.float64(-0.00030531438077030515), np.float64(-0.0003243996250148484), np.float64(-0.0003243996250148484), np.float64(-0.0002862404248267225), np.float64(-1.9085244244543276e-05)]","[np.float64(-0.0046995716666063505), np.float64(-0.0025140309238930363), np.float64(-0.003993321835240949), np.float64(-0.0008868676456623226), np.float64(-0.0035979932247090403)]"
