,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
24,2024-12-30 09:55:00+00:00,2024-12-30 10:24:00+00:00,2024-12-30 10:25:00+00:00,2024-12-30 10:29:00+00:00,-1.0628516412501265,"[np.float64(0.001956440375132651), np.float64(0.0005537979486049949), np.float64(0.0009779260501181497), np.float64(0.0015195154610196937), np.float64(0.0015077451469283076)]","[np.float64(-0.001223711091704934), np.float64(-0.0014150451801176846), np.float64(-0.0010073064920065337), np.float64(-0.0005278458968173787), np.float64(-0.000150367058444995)]"
25,2024-12-30 09:56:00+00:00,2024-12-30 10:25:00+00:00,2024-12-30 10:26:00+00:00,2024-12-30 10:30:00+00:00,0.22194182792113104,"[np.float64(0.0005537979486049949), np.float64(0.0009779260501181497), np.float64(0.0015195154610196937), np.float64(0.0015077451469283076), np.float64(0.0004590908904003044)]","[np.float64(-4.51208377225615e-05), np.float64(-0.0003260276819931902), np.float64(0.0004867545046649724), np.float64(8.551117104948615e-06), np.float64(4.269692957278523e-05)]"
26,2024-12-30 09:57:00+00:00,2024-12-30 10:26:00+00:00,2024-12-30 10:27:00+00:00,2024-12-30 10:31:00+00:00,0.08099743507806323,"[np.float64(0.0009779260501181497), np.float64(0.0015195154610196937), np.float64(0.0015077451469283076), np.float64(0.0004590908904003044), np.float64(0.0008830854399715093)]","[np.float64(-0.00033002372433127083), np.float64(0.0003022675410406322), np.float64(5.311727650835209e-05), np.float64(4.946367292549928e-05), np.float64(-0.000360346498661418)]"
27,2024-12-30 09:58:00+00:00,2024-12-30 10:27:00+00:00,2024-12-30 10:28:00+00:00,2024-12-30 10:32:00+00:00,0.49887554367246223,"[np.float64(0.0015195154610196937), np.float64(0.0015077451469283076), np.float64(0.0004590908904003044), np.float64(0.0008830854399715093), np.float64(0.000859313896659053)]","[np.float64(0.0008282236676459995), np.float64(0.0006566064041126663), np.float64(0.0008565860528124148), np.float64(-0.00038433885521434565), np.float64(7.276262446614145e-05)]"
28,2024-12-30 09:59:00+00:00,2024-12-30 10:28:00+00:00,2024-12-30 10:29:00+00:00,2024-12-30 10:33:00+00:00,-0.17999722975057075,"[np.float64(0.0015077451469283076), np.float64(0.0004590908904003044), np.float64(0.0008830854399715093), np.float64(0.000859313896659053), np.float64(-3.53113579016906e-05)]","[np.float64(0.00022558693431730956), np.float64(-2.053949254453649e-05), np.float64(-0.0006900272464736659), np.float64(2.067488398176516e-05), np.float64(-0.0002255746861479241)]"
29,2024-12-30 10:00:00+00:00,2024-12-30 10:29:00+00:00,2024-12-30 10:30:00+00:00,2024-12-30 10:34:00+00:00,-0.6353112768788043,"[np.float64(0.0004590908904003044), np.float64(0.0008830854399715093), np.float64(0.000859313896659053), np.float64(-3.53113579016906e-05), np.float64(-0.000388498106542734)]","[np.float64(0.0007533389789661398), np.float64(-0.0006232880609259526), np.float64(0.00013635433734040638), np.float64(-0.00022367525261505876), np.float64(-0.0007407171927243688)]"
30,2024-12-30 10:01:00+00:00,2024-12-30 10:30:00+00:00,2024-12-30 10:31:00+00:00,2024-12-30 10:35:00+00:00,-0.7243221541082623,"[np.float64(0.0008830854399715093), np.float64(0.000859313896659053), np.float64(-3.53113579016906e-05), np.float64(-0.000388498106542734), np.float64(-0.0005297389688019294)]","[np.float64(-0.0007210082478737081), np.float64(0.0001549179023743897), np.float64(-0.00022607006437520851), np.float64(-0.0008136685209798979), np.float64(-0.0007769105731261174)]"
31,2024-12-30 10:02:00+00:00,2024-12-30 10:31:00+00:00,2024-12-30 10:32:00+00:00,2024-12-30 10:36:00+00:00,0.6239478881194511,"[np.float64(0.000859313896659053), np.float64(-3.53113579016906e-05), np.float64(-0.000388498106542734), np.float64(-0.0005297389688019294), np.float64(-0.0004002354379508688)]","[np.float64(0.00027243815158048537), np.float64(-0.00014832590214865126), np.float64(-0.00027041009373482915), np.float64(-0.0003080700571470049), np.float64(-0.0007286926700434816)]"
32,2024-12-30 10:03:00+00:00,2024-12-30 10:32:00+00:00,2024-12-30 10:33:00+00:00,2024-12-30 10:37:00+00:00,-0.14652193447689132,"[np.float64(-3.53113579016906e-05), np.float64(-0.000388498106542734), np.float64(-0.0005297389688019294), np.float64(-0.0004002354379508688), np.float64(-0.0008122090766500278)]","[np.float64(-6.439287160928749e-05), np.float64(-1.7923557712916117e-05), np.float64(-2.715610034570635e-05), np.float64(-0.0009196373840037824), np.float64(0.0003098055591210338)]"
33,2024-12-30 10:04:00+00:00,2024-12-30 10:33:00+00:00,2024-12-30 10:34:00+00:00,2024-12-30 10:38:00+00:00,-1.6345737362155375,"[np.float64(-0.000388498106542734), np.float64(-0.0005297389688019294), np.float64(-0.0004002354379508688), np.float64(-0.0008122090766500278), np.float64(-0.0004827135659715154)]","[np.float64(-5.075726018404583e-05), np.float64(-6.0691649386396794e-05), np.float64(-0.0009039753698634522), np.float64(0.0002943619741574597), np.float64(-0.002327840624013075)]"
34,2024-12-30 10:05:00+00:00,2024-12-30 10:34:00+00:00,2024-12-30 10:35:00+00:00,2024-12-30 10:39:00+00:00,-2.3450123994359338,"[np.float64(-0.0005297389688019294), np.float64(-0.0004002354379508688), np.float64(-0.0008122090766500278), np.float64(-0.0004827135659715154), np.float64(9.419521966158584e-05)]","[np.float64(-0.00020479237527295553), np.float64(-0.0009170096453139562), np.float64(0.00029988774916310203), np.float64(-0.002487415435163901), np.float64(0.0003337959334757191)]"
35,2024-12-30 10:06:00+00:00,2024-12-30 10:35:00+00:00,2024-12-30 10:36:00+00:00,2024-12-30 10:40:00+00:00,-4.023569952399945,"[np.float64(-0.0004002354379508688), np.float64(-0.0008122090766500278), np.float64(-0.0004827135659715154), np.float64(9.419521966158584e-05), np.float64(-0.00037687406963637926)]","[np.float64(-0.0008747293336357797), np.float64(0.0002888360857767262), np.float64(-0.002499892800837997), np.float64(0.00030524960467432033), np.float64(-0.0018129380493685247)]"
36,2024-12-30 10:07:00+00:00,2024-12-30 10:36:00+00:00,2024-12-30 10:37:00+00:00,2024-12-30 10:41:00+00:00,-7.4534535014952805,"[np.float64(-0.0008122090766500278), np.float64(-0.0004827135659715154), np.float64(9.419521966158584e-05), np.float64(-0.00037687406963637926), np.float64(-0.00022373077039006262)]","[np.float64(0.0001859581875031093), np.float64(-0.0025691516012596944), np.float64(6.821957590991525e-05), np.float64(-0.002018260460439125), np.float64(0.0013827483046913373)]"
37,2024-12-30 10:08:00+00:00,2024-12-30 10:37:00+00:00,2024-12-30 10:38:00+00:00,2024-12-30 10:42:00+00:00,-4.964505000760458,"[np.float64(-0.0004827135659715154), np.float64(9.419521966158584e-05), np.float64(-0.00037687406963637926), np.float64(-0.00022373077039006262), np.float64(-0.0009543053440763671)]","[np.float64(-0.0025863373360158), np.float64(-3.413634808302403e-05), np.float64(-0.0016699567759419147), np.float64(0.0011968380614730276), np.float64(-0.0005140738701705656)]"
38,2024-12-30 10:09:00+00:00,2024-12-30 10:38:00+00:00,2024-12-30 10:39:00+00:00,2024-12-30 10:43:00+00:00,-4.701696796786173,"[np.float64(9.419521966158584e-05), np.float64(-0.00037687406963637926), np.float64(-0.00022373077039006262), np.float64(-0.0009543053440763671), np.float64(-0.0006832613033376234)]","[np.float64(1.4665225084553883e-05), np.float64(-0.0020117826815113436), np.float64(0.00035036782915215164), np.float64(-0.0002988345522724513), np.float64(0.0015168060855980476)]"
39,2024-12-30 10:10:00+00:00,2024-12-30 10:39:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:44:00+00:00,-2.6776463139309223,"[np.float64(-0.00037687406963637926), np.float64(-0.00022373077039006262), np.float64(-0.0009543053440763671), np.float64(-0.0006832613033376234), np.float64(-0.0010130638978820272)]","[np.float64(-0.0020816528993435153), np.float64(0.0003939605778176637), np.float64(-0.00032150249315385324), np.float64(0.0014916017601919022), np.float64(-0.0007844063252281574)]"
40,2024-12-30 10:11:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:45:00+00:00,-0.5564548089705132,"[np.float64(-0.00022373077039006262), np.float64(-0.0009543053440763671), np.float64(-0.0006832613033376234), np.float64(-0.0010130638978820272), np.float64(-0.0006245102805300107)]","[np.float64(0.0004102200251807301), np.float64(-0.0002895856166289018), np.float64(0.0009073779154311412), np.float64(-0.000545981781126976), np.float64(-0.0006938862953614492)]"
